140	1.000	-68.677	
152	1.000	-69.018	
103	1.000	-68.001	
117	1.000	-67.510	
133	1.000	-66.653	
95	1.000	-67.137	
96	1.000	-68.568	
97	1.000	-67.098	
168	1.000	-65.489	
127	1.000	-68.194	
145	1.000	-69.464	
107	1.000	-68.057	
137	1.000	-69.531	
110	1.000	-68.560	
153	1.000	-65.946	
150	1.000	-67.916	
156	1.000	-65.958	
142	1.000	-65.722	
88	1.000	-67.279	
101	1.000	-65.789	
148	1.000	-67.995	
134	1.000	-65.898	
141	1.000	-66.566	
157	1.000	-68.756	
131	1.000	-69.298	
169	1.000	-66.191	
160	1.000	-68.152	
130	1.000	-66.729	
115	1.000	-65.739	
100	1.000	-66.596	
87	1.000	-67.163	
120	1.000	-65.988	
147	1.000	-68.841	
170	1.000	-65.784	
129	1.000	-69.001	
92	1.000	-66.228	
90	1.000	-67.056	
109	1.000	-69.288	
121	1.000	-66.251	
158	1.000	-68.047	
125	1.000	-69.755	
102	1.000	-69.742	
132	1.000	-69.715	
122	1.000	-66.835	
143	1.000	-69.597	
91	1.000	-68.593	
94	1.000	-67.211	
124	1.000	-65.705	
112	1.000	-68.262	
113	1.000	-69.805	
140	2.000	-67.463	
152	2.000	-67.903	
103	2.000	-66.379	
117	2.000	-65.805	
133	2.000	-65.910	
95	2.000	-65.713	
96	2.000	-67.882	
97	2.000	-65.624	
168	2.000	-63.259	
127	2.000	-67.077	
145	2.000	-68.026	
107	2.000	-66.642	
137	2.000	-68.501	
110	2.000	-67.636	
153	2.000	-64.373	
150	2.000	-65.939	
156	2.000	-65.265	
142	2.000	-64.303	
88	2.000	-65.400	
101	2.000	-64.652	
148	2.000	-66.589	
134	2.000	-65.057	
141	2.000	-65.306	
157	2.000	-67.722	
131	2.000	-68.045	
169	2.000	-64.846	
160	2.000	-67.081	
130	2.000	-65.396	
115	2.000	-63.974	
100	2.000	-64.043	
87	2.000	-65.987	
120	2.000	-64.404	
147	2.000	-68.444	
170	2.000	-64.727	
129	2.000	-66.595	
92	2.000	-65.117	
90	2.000	-66.189	
109	2.000	-67.017	
121	2.000	-65.329	
158	2.000	-66.888	
125	2.000	-68.682	
102	2.000	-67.985	
132	2.000	-67.923	
122	2.000	-65.333	
143	2.000	-68.215	
91	2.000	-66.226	
94	2.000	-66.188	
124	2.000	-63.727	
112	2.000	-66.867	
113	2.000	-68.391	
140	3.000	-62.222	
152	3.000	-64.168	
103	3.000	-60.215	
117	3.000	-61.321	
133	3.000	-62.028	
95	3.000	-61.505	
96	3.000	-65.260	
97	3.000	-61.493	
168	3.000	-57.452	
127	3.000	-62.744	
145	3.000	-63.709	
107	3.000	-62.467	
137	3.000	-65.421	
110	3.000	-64.888	
153	3.000	-59.951	
150	3.000	-59.792	
156	3.000	-61.887	
142	3.000	-58.982	
88	3.000	-59.839	
101	3.000	-60.449	
148	3.000	-60.927	
134	3.000	-60.939	
141	3.000	-61.457	
157	3.000	-63.750	
131	3.000	-63.802	
169	3.000	-59.534	
160	3.000	-62.597	
130	3.000	-61.753	
115	3.000	-58.530	
100	3.000	-57.713	
87	3.000	-61.376	
120	3.000	-58.560	
147	3.000	-65.913	
170	3.000	-60.966	
129	3.000	-59.470	
92	3.000	-61.214	
90	3.000	-62.164	
109	3.000	-60.824	
121	3.000	-62.044	
158	3.000	-63.251	
125	3.000	-64.970	
102	3.000	-63.440	
132	3.000	-62.802	
122	3.000	-59.007	
143	3.000	-63.346	
91	3.000	-60.550	
94	3.000	-62.570	
124	3.000	-57.846	
112	3.000	-62.210	
113	3.000	-63.653	
140	4.000	-53.096	
152	4.000	-56.970	
103	4.000	-50.440	
117	4.000	-54.128	
133	4.000	-54.772	
95	4.000	-54.227	
96	4.000	-58.578	
97	4.000	-53.623	
168	4.000	-60.000	
127	4.000	-55.921	
145	4.000	-55.692	
107	4.000	-54.679	
137	4.000	-58.298	
110	4.000	-58.867	
153	4.000	-52.292	
150	4.000	-60.000	
156	4.000	-55.698	
142	4.000	-60.000	
88	4.000	-50.393	
101	4.000	-52.739	
148	4.000	-50.922	
134	4.000	-53.040	
141	4.000	-54.313	
157	4.000	-56.408	
131	4.000	-55.626	
169	4.000	-50.518	
160	4.000	-54.683	
130	4.000	-54.690	
115	4.000	-50.432	
100	4.000	-60.000	
87	4.000	-52.921	
120	4.000	-60.000	
147	4.000	-59.872	
170	4.000	-53.576	
129	4.000	-60.000	
92	4.000	-53.549	
90	4.000	-54.185	
109	4.000	-51.159	
121	4.000	-54.894	
158	4.000	-55.508	
125	4.000	-57.523	
102	4.000	-56.156	
132	4.000	-54.255	
122	4.000	-60.000	
143	4.000	-55.206	
91	4.000	-52.055	
94	4.000	-55.549	
124	4.000	-60.000	
112	4.000	-54.087	
113	4.000	-56.199	
140	5.000	-60.000	
152	5.000	-60.000	
103	5.000	-60.000	
117	5.000	-60.000	
133	5.000	-60.000	
95	5.000	-60.000	
96	5.000	-60.000	
97	5.000	-60.000	
168	5.000	-60.000	
127	5.000	-60.000	
145	5.000	-60.000	
107	5.000	-60.000	
137	5.000	-60.000	
110	5.000	-60.000	
153	5.000	-60.000	
150	5.000	-60.000	
156	5.000	-60.000	
142	5.000	-60.000	
88	5.000	-60.000	
101	5.000	-60.000	
148	5.000	-60.000	
134	5.000	-60.000	
141	5.000	-60.000	
157	5.000	-60.000	
131	5.000	-60.000	
169	5.000	-60.000	
160	5.000	-60.000	
130	5.000	-60.000	
115	5.000	-60.000	
100	5.000	-60.000	
87	5.000	-60.000	
120	5.000	-60.000	
147	5.000	-60.000	
170	5.000	-60.000	
129	5.000	-60.000	
92	5.000	-60.000	
90	5.000	-60.000	
109	5.000	-60.000	
121	5.000	-60.000	
158	5.000	-60.000	
125	5.000	-60.000	
102	5.000	-60.000	
132	5.000	-60.000	
122	5.000	-60.000	
143	5.000	-60.000	
91	5.000	-60.000	
94	5.000	-60.000	
124	5.000	-60.000	
112	5.000	-60.000	
113	5.000	-60.000	
140	6.000	-60.000	
152	6.000	-60.000	
103	6.000	-60.000	
117	6.000	-60.000	
133	6.000	-60.000	
95	6.000	-60.000	
96	6.000	-60.000	
97	6.000	-60.000	
168	6.000	-55.136	
127	6.000	-60.000	
145	6.000	-60.000	
107	6.000	-60.000	
137	6.000	-60.000	
110	6.000	-60.000	
153	6.000	-60.000	
150	6.000	-60.000	
156	6.000	-60.000	
142	6.000	-60.000	
88	6.000	-60.000	
101	6.000	-60.000	
148	6.000	-60.000	
134	6.000	-60.000	
141	6.000	-60.000	
157	6.000	-60.000	
131	6.000	-60.000	
169	6.000	-60.000	
160	6.000	-60.000	
130	6.000	-60.000	
115	6.000	-60.000	
100	6.000	-60.000	
87	6.000	-60.000	
120	6.000	-60.000	
147	6.000	-60.000	
170	6.000	-60.000	
129	6.000	-60.000	
92	6.000	-60.000	
90	6.000	-60.000	
109	6.000	-60.000	
121	6.000	-60.000	
158	6.000	-60.000	
125	6.000	-60.000	
102	6.000	-60.000	
132	6.000	-60.000	
122	6.000	-54.966	
143	6.000	-60.000	
91	6.000	-60.000	
94	6.000	-60.000	
124	6.000	-60.000	
112	6.000	-60.000	
113	6.000	-60.000	
140	7.000	-60.000	
152	7.000	-60.000	
103	7.000	-60.000	
117	7.000	-60.000	
133	7.000	-60.000	
95	7.000	-60.000	
96	7.000	-60.000	
97	7.000	-60.000	
168	7.000	-60.000	
127	7.000	-60.000	
145	7.000	-60.000	
107	7.000	-60.000	
137	7.000	-60.000	
110	7.000	-60.000	
153	7.000	-60.000	
150	7.000	-60.000	
156	7.000	-60.000	
142	7.000	-60.000	
88	7.000	-60.000	
101	7.000	-60.000	
148	7.000	-60.000	
134	7.000	-60.000	
141	7.000	-60.000	
157	7.000	-60.000	
131	7.000	-60.000	
169	7.000	-60.000	
160	7.000	-60.000	
130	7.000	-60.000	
115	7.000	-60.000	
100	7.000	-60.000	
87	7.000	-60.000	
120	7.000	-60.000	
147	7.000	-60.000	
170	7.000	-60.000	
129	7.000	-60.000	
92	7.000	-60.000	
90	7.000	-60.000	
109	7.000	-60.000	
121	7.000	-60.000	
158	7.000	-60.000	
125	7.000	-60.000	
102	7.000	-60.000	
132	7.000	-60.000	
122	7.000	-60.000	
143	7.000	-60.000	
91	7.000	-60.000	
94	7.000	-60.000	
124	7.000	-60.000	
112	7.000	-60.000	
113	7.000	-60.000	
140	8.000	-60.000	
152	8.000	-60.000	
103	8.000	-60.000	
117	8.000	-60.000	
133	8.000	-60.000	
95	8.000	-60.000	
96	8.000	-60.000	
97	8.000	-60.000	
168	8.000	-60.000	
127	8.000	-60.000	
145	8.000	-60.000	
107	8.000	-60.000	
137	8.000	-60.000	
110	8.000	-60.000	
153	8.000	-60.000	
150	8.000	-60.000	
156	8.000	-60.000	
142	8.000	-60.000	
88	8.000	-60.000	
101	8.000	-60.000	
148	8.000	-60.000	
134	8.000	-60.000	
141	8.000	-60.000	
157	8.000	-60.000	
131	8.000	-60.000	
169	8.000	-60.000	
160	8.000	-60.000	
130	8.000	-60.000	
115	8.000	-60.000	
100	8.000	-60.000	
87	8.000	-60.000	
120	8.000	-60.000	
147	8.000	-60.000	
170	8.000	-60.000	
129	8.000	-60.000	
92	8.000	-60.000	
90	8.000	-60.000	
109	8.000	-60.000	
121	8.000	-60.000	
158	8.000	-60.000	
125	8.000	-60.000	
102	8.000	-60.000	
132	8.000	-60.000	
122	8.000	-60.000	
143	8.000	-60.000	
91	8.000	-60.000	
94	8.000	-60.000	
124	8.000	-60.000	
112	8.000	-60.000	
113	8.000	-60.000	
140	9.000	-60.000	
152	9.000	-60.000	
103	9.000	-60.000	
117	9.000	-60.000	
133	9.000	-60.000	
95	9.000	-60.000	
96	9.000	-60.000	
97	9.000	-60.000	
168	9.000	-60.000	
127	9.000	-52.761	
145	9.000	-60.000	
107	9.000	-60.000	
137	9.000	-60.000	
110	9.000	-52.162	
153	9.000	-60.000	
150	9.000	-60.000	
156	9.000	-60.000	
142	9.000	-60.000	
88	9.000	-60.000	
101	9.000	-60.000	
148	9.000	-60.000	
134	9.000	-60.000	
141	9.000	-60.000	
157	9.000	-60.000	
131	9.000	-60.000	
169	9.000	-60.000	
160	9.000	-60.000	
130	9.000	-60.000	
115	9.000	-60.000	
100	9.000	-60.000	
87	9.000	-60.000	
120	9.000	-60.000	
147	9.000	-60.000	
170	9.000	-60.000	
129	9.000	-60.000	
92	9.000	-60.000	
90	9.000	-60.000	
109	9.000	-60.000	
121	9.000	-60.000	
158	9.000	-60.000	
125	9.000	-60.000	
102	9.000	-60.000	
132	9.000	-60.000	
122	9.000	-60.000	
143	9.000	-60.000	
91	9.000	-60.000	
94	9.000	-60.000	
124	9.000	-60.000	
112	9.000	-60.000	
113	9.000	-52.638	
140	10.000	-60.000	
152	10.000	-60.000	
103	10.000	-60.000	
117	10.000	-60.000	
133	10.000	-60.000	
95	10.000	-60.000	
96	10.000	-60.000	
97	10.000	-60.000	
168	10.000	-60.000	
127	10.000	-60.000	
145	10.000	-60.000	
107	10.000	-60.000	
137	10.000	-60.000	
110	10.000	-60.000	
153	10.000	-60.000	
150	10.000	-60.000	
156	10.000	-60.000	
142	10.000	-60.000	
88	10.000	-60.000	
101	10.000	-60.000	
148	10.000	-60.000	
134	10.000	-60.000	
141	10.000	-60.000	
157	10.000	-60.000	
131	10.000	-60.000	
169	10.000	-60.000	
160	10.000	-60.000	
130	10.000	-60.000	
115	10.000	-60.000	
100	10.000	-60.000	
87	10.000	-60.000	
120	10.000	-60.000	
147	10.000	-60.000	
170	10.000	-60.000	
129	10.000	-60.000	
92	10.000	-60.000	
90	10.000	-60.000	
109	10.000	-60.000	
121	10.000	-60.000	
158	10.000	-60.000	
125	10.000	-60.000	
102	10.000	-60.000	
132	10.000	-60.000	
122	10.000	-60.000	
143	10.000	-60.000	
91	10.000	-60.000	
94	10.000	-60.000	
124	10.000	-60.000	
112	10.000	-60.000	
113	10.000	-60.000	
140	11.000	-60.000	
152	11.000	-60.000	
103	11.000	-60.000	
117	11.000	-51.754	
133	11.000	-60.000	
95	11.000	-51.947	
96	11.000	-60.000	
97	11.000	-51.925	
168	11.000	-60.000	
127	11.000	-60.000	
145	11.000	-60.000	
107	11.000	-51.444	
137	11.000	-60.000	
110	11.000	-60.000	
153	11.000	-60.000	
150	11.000	-60.000	
156	11.000	-60.000	
142	11.000	-60.000	
88	11.000	-60.000	
101	11.000	-60.000	
148	11.000	-60.000	
134	11.000	-60.000	
141	11.000	-51.592	
157	11.000	-60.000	
131	11.000	-60.000	
169	11.000	-60.000	
160	11.000	-60.000	
130	11.000	-60.000	
115	11.000	-60.000	
100	11.000	-60.000	
87	11.000	-60.000	
120	11.000	-60.000	
147	11.000	-60.000	
170	11.000	-51.601	
129	11.000	-60.000	
92	11.000	-51.720	
90	11.000	-51.885	
109	11.000	-60.000	
121	11.000	-51.655	
158	11.000	-60.000	
125	11.000	-60.000	
102	11.000	-60.000	
132	11.000	-51.898	
122	11.000	-60.000	
143	11.000	-51.720	
91	11.000	-60.000	
94	11.000	-60.000	
124	11.000	-60.000	
112	11.000	-51.844	
113	11.000	-60.000	
140	12.000	-60.000	
152	12.000	-60.000	
103	12.000	-60.000	
117	12.000	-60.000	
133	12.000	-60.000	
95	12.000	-60.000	
96	12.000	-60.000	
97	12.000	-60.000	
168	12.000	-60.000	
127	12.000	-60.000	
145	12.000	-60.000	
107	12.000	-60.000	
137	12.000	-60.000	
110	12.000	-60.000	
153	12.000	-60.000	
150	12.000	-60.000	
156	12.000	-60.000	
142	12.000	-60.000	
88	12.000	-60.000	
101	12.000	-60.000	
148	12.000	-60.000	
134	12.000	-60.000	
141	12.000	-60.000	
157	12.000	-60.000	
131	12.000	-60.000	
169	12.000	-60.000	
160	12.000	-60.000	
130	12.000	-60.000	
115	12.000	-60.000	
100	12.000	-60.000	
87	12.000	-60.000	
120	12.000	-60.000	
147	12.000	-60.000	
170	12.000	-60.000	
