49	1.000	-53.237	
38	1.000	-53.584	
9	1.000	-54.074	
80	1.000	-54.704	
8	1.000	-53.239	
29	1.000	-52.917	
7	1.000	-55.247	
23	1.000	-54.386	
28	1.000	-54.482	
57	1.000	-55.094	
67	1.000	-54.720	
42	1.000	-54.756	
52	1.000	-53.720	
26	1.000	-54.707	
22	1.000	-54.277	
79	1.000	-55.461	
44	1.000	-55.373	
76	1.000	-54.489	
51	1.000	-55.047	
73	1.000	-55.173	
16	1.000	-52.920	
35	1.000	-53.884	
59	1.000	-54.990	
19	1.000	-53.741	
32	1.000	-53.116	
24	1.000	-54.179	
68	1.000	-55.270	
33	1.000	-54.805	
50	1.000	-53.744	
55	1.000	-53.166	
70	1.000	-54.213	
77	1.000	-54.711	
10	1.000	-53.920	
1	1.000	-54.571	
63	1.000	-54.833	
36	1.000	-53.644	
11	1.000	-54.159	
66	1.000	-54.082	
54	1.000	-53.467	
27	1.000	-55.407	
14	1.000	-53.226	
74	1.000	-53.093	
25	1.000	-53.197	
61	1.000	-54.959	
2	1.000	-53.294	
56	1.000	-53.854	
48	1.000	-54.271	
53	1.000	-54.216	
31	1.000	-53.015	
6	1.000	-54.944	
49	2.000	-53.336	
38	2.000	-53.517	
9	2.000	-53.920	
80	2.000	-53.328	
8	2.000	-54.106	
29	2.000	-53.296	
7	2.000	-54.121	
23	2.000	-53.299	
28	2.000	-54.291	
57	2.000	-53.948	
67	2.000	-55.655	
42	2.000	-54.108	
52	2.000	-52.534	
26	2.000	-53.367	
22	2.000	-54.337	
79	2.000	-55.431	
44	2.000	-54.827	
76	2.000	-54.458	
51	2.000	-54.887	
73	2.000	-55.991	
16	2.000	-53.136	
35	2.000	-53.738	
59	2.000	-53.594	
19	2.000	-52.647	
32	2.000	-53.379	
24	2.000	-53.919	
68	2.000	-54.158	
33	2.000	-55.402	
50	2.000	-53.917	
55	2.000	-52.203	
70	2.000	-53.974	
77	2.000	-55.022	
10	2.000	-52.562	
1	2.000	-54.909	
63	2.000	-54.051	
36	2.000	-53.202	
11	2.000	-53.074	
66	2.000	-54.179	
54	2.000	-52.801	
27	2.000	-55.969	
14	2.000	-53.177	
